Municipio;Código Organizacion;Tipo;Hectáreas;Periodo de Siembra
SAN BERNARDO;59;ZAPALLO;2;FEB 
NAPENAY;17;ZAPALLO;0,2;OCTUBRE 
CORZUELA;43;ZAPALLO;5;
AVIA TERAI;100;ZAPALLO;2;
CORZUELA;43;ZAPALLO;2,5;
CORZUELA;43;ZAPALLO;1;JULIO
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;ZAPALLO;1;ENE
CAMPO LARGO;14;ZAPALLO;1;ENE
CAMPO LARGO;14;ZAPALLO;0,5;AGO
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;ZAPALLO;1;ENE
CAMPO LARGO;14;ZAPALLO;0,5;AGO
CAMPO LARGO;14;ZAPALLO;0,5;SEP
CAMPO LARGO;14;ZAPALLO;0,5;ENE
CAMPO LARGO;14;ZAPALLO;2;ENE
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;ZAPALLO;0,5;ENE
CAMPO LARGO;14;ZAPALLO;0,5;AGO
CAMPO LARGO;14;ZAPALLO;0,5;ENE
CAMPO LARGO;14;ZAPALLO;0,5;ENE
CAMPO LARGO;14;ZAPALLO;1;ENE
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;ZAPALLO;0,5;ENE
AVIA TERAI;18;ZAPALLO;2;
AVIA TERAI;18;MANDIOCA;1;SEPTIEMBRE
AVIA TERAI;18;ZAPALLO;1;SEPTIEMBRE
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;100;ZAPALLO;0,25;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;18;MANDIOCA;1;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;100;ZAPALLO;0,5;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;18;MANDIOCA;1;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;18;ZAPALLO;21;
AVIA TERAI;18;ZAPALLO;0,5;
AVIA TERAI;18;MANDIOCA;1;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;100;ZAPALLO;0,5;FEBRERO
AVIA TERAI;100;ZAPALLO;1;
AVIA TERAI;100;ZAPALLO;1;
AVIA TERAI;100;ZAPALLO;1;AGOSTO
AVIA TERAI;100;ZAPALLO;0,5;Y BATATA
AVIA TERAI;100;ZAPALLO;3;
AVIA TERAI;18;MANDIOCA;1;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;18;MANDIOCA;1;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;18;ZAPALLO;0,5;
AVIA TERAI;18;MANDIOCA;0,25;
AVIA TERAI;18;ZAPALLO;0,25;
AVIA TERAI;18;ZAPALLO;1;
AVIA TERAI;18;ZAPALLO;1;
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1;sep
GENERAL J. DE SAN MARTIN;24;MANDIOCA;1;jul/ago
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1;ago/sep
GENERAL J. DE SAN MARTIN;24;MANDIOCA;1;jul
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1,2;jul
GENERAL J. DE SAN MARTIN;24;ZAPALLO;3;OCTUBRE
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1;jul
GENERAL J. DE SAN MARTIN;24;ZAPALLO;0;
GENERAL J. DE SAN MARTIN;24;MANDIOCA;0;anual
GENERAL J. DE SAN MARTIN;24;ZAPALLO;0;feb
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1;anual
GENERAL J. DE SAN MARTIN;24;MANDIOCA;0,5;TODO EL AÑO
GENERAL J. DE SAN MARTIN;24;ZAPALLO;0,5;TODO EL AÑO
GENERAL J. DE SAN MARTIN;24;MANDIOCA;0,5;SEPTIEMBRE
GENERAL J. DE SAN MARTIN;24;ZAPALLO;0,5;SEPTIEMBRE
GENERAL J. DE SAN MARTIN;24;MANDIOCA;2;ago/feb
GENERAL J. DE SAN MARTIN;24;ZAPALLO;2;ago/dic
GENERAL J. DE SAN MARTIN;24;MANDIOCA;1,2;sep
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1;sep
GENERAL J. DE SAN MARTIN;24;MANDIOCA;0,5;SEPTIEMBRE
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1;SEPTIEMBRE
GENERAL J. DE SAN MARTIN;24;MANDIOCA;1,2;sep
GENERAL J. DE SAN MARTIN;24;ZAPALLO;1;sep/ene
EL SAUZALITO;75;ZAPALLO;0,5;julio
EL SAUZALITO;75;ZAPALLO;0,5;agosto
EL SAUZALITO;75;ZAPALLO;0,5;julio
EL SAUZALITO;75;ZAPALLO;0,25;agosto a diciembre
EL SAUZALITO;75;ZAPALLO;0,5;octubre 
EL SAUZALITO;75;ZAPALLO;0,5;agosto
EL SAUZALITO;75;ZAPALLO;0,5;agosto
EL SAUZALITO;75;ZAPALLO;1;agosto
EL SAUZALITO;75;ZAPALLO;1;septiembre
EL SAUZALITO;75;ZAPALLO;125;julio
EL SAUZALITO;75;ZAPALLO;0,25;agosto
EL SAUZALITO;75;ZAPALLO;0,25;noviembre
EL SAUZALITO;75;ZAPALLO;125;octubre
EL SAUZALITO;75;ZAPALLO;0,5;agosto
EL SAUZALITO;75;ZAPALLO;0,5;agosto
EL SAUZALITO;75;ZAPALLO;125;agosto
EL SAUZALITO;75;ZAPALLO;0,5;septiembre
EL SAUZALITO;75;ZAPALLO;0,25;julio a agosto
EL SAUZALITO;75;ZAPALLO;0,5;septiembre
GENERAL J. DE SAN MARTIN;57;MANDIOCA;0,5;AGOSTO-SEPTIEMBRE
GENERAL J. DE SAN MARTIN;57;ZAPALLO;0,5;FEBRERO
GENERAL J. DE SAN MARTIN;57;MANDIOCA;0,5;
LA TIGRA;42;ZAPALLO;1,9;ENERO 
LA TIGRA;42;ZAPALLO;0,25;
LA TIGRA;42;ZAPALLO;10;
TRES ISLETAS;91;MANDIOCA;0,25;AGOSTO
TRES ISLETAS;91;MANDIOCA;0,5;AGO
TRES ISLETAS;91;ZAPALLO;0,5;AGO
TRES ISLETAS;91;MANDIOCA;0,5;
TRES ISLETAS;91;ZAPALLO;1,5;
TRES ISLETAS;91;MANDIOCA;0,25;AGO
TRES ISLETAS;91;ZAPALLO;1;AGO
TRES ISLETAS;91;MANDIOCA;1;AGOSTO 
TRES ISLETAS;91;ZAPALLO;4;AGOSTO
TRES ISLETAS;91;MANDIOCA;0,5;AGO
TRES ISLETAS;91;ZAPALLO;1;AGO
TRES ISLETAS;91;MANDIOCA;0,5;AGOSTO
TRES ISLETAS;91;ZAPALLO;0,5;AGOSTO
TRES ISLETAS;91;MANDIOCA;0,25;AGO
TRES ISLETAS;91;ZAPALLO;1,5;AGO
TRES ISLETAS;91;MANDIOCA;0,5;
TRES ISLETAS;91;ZAPALLO;2;
TRES ISLETAS;91;MANDIOCA;0,25;AGOSTO
TRES ISLETAS;91;ZAPALLO;0,25;AGOSTO
TRES ISLETAS;91;MANDIOCA;0,5;AGOSTO
TRES ISLETAS;91;ZAPALLO;0,5;AGOSTO
CAMPO LARGO;14;ZAPALLO;0,5;ENE
GENERAL J. DE SAN MARTIN;68;ZAPALLO;6;
TRES ISLETAS;91;ZAPALLO;4;AGOSTO
TRES ISLETAS;91;MANDIOCA;0,5;AGO
TRES ISLETAS;91;ZAPALLO;2;AGO
TRES ISLETAS;91;ZAPALLO;2;AGO
TRES ISLETAS;91;MANDIOCA;0,5;AGO
TRES ISLETAS;91;ZAPALLO;0,5;AGO
TRES ISLETAS;91;MANDIOCA;0,5;AGOSTO
TRES ISLETAS;91;ZAPALLO;1,5;AGOSTO
TRES ISLETAS;91;ZAPALLO;3;JUL/ AGO
TRES ISLETAS;91;MANDIOCA;0,5;AGO
TRES ISLETAS;91;ZAPALLO;1;AGO
TRES ISLETAS;91;ZAPALLO;2;AGOSTO 
TRES ISLETAS;91;MANDIOCA;0,5;AGO
TRES ISLETAS;91;ZAPALLO;1;AGO
TRES ISLETAS;91;MANDIOCA;0,5;AGO
TRES ISLETAS;91;ZAPALLO;4;AGO
TRES ISLETAS;37;MANDIOCA;0,25;
TRES ISLETAS;37;ZAPALLO;0,25;
TRES ISLETAS;37;MANDIOCA;0,25;NOV
TRES ISLETAS;37;ZAPALLO;0,25;NOV
TRES ISLETAS;37;MANDIOCA;0,5;SEPT
TRES ISLETAS;37;ZAPALLO;0,5;SEPT 
TRES ISLETAS;37;ZAPALLO;0,25;NOV
TRES ISLETAS;37;ZAPALLO;0,25;ENERO
TRES ISLETAS;37;ZAPALLO;1;
TRES ISLETAS;37;MANDIOCA;0,5;agosto 
TRES ISLETAS;37;ZAPALLO;0,5;agosto 
TRES ISLETAS;37;MANDIOCA;0,5;
TRES ISLETAS;37;ZAPALLO;0,5;
TRES ISLETAS;37;ZAPALLO;0,25;
TRES ISLETAS;37;MANDIOCA;0,25;AGOSTO 
TRES ISLETAS;37;ZAPALLO;0,25;AGOSTO 
TRES ISLETAS;37;ZAPALLO;0;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;1;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;2,5;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;2;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;1;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;2;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;1;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;4;
GENERAL J. DE SAN MARTIN;68;ZAPALLO;4;
PAMPA DEL INDIO;96;ZAPALLO;2;
PAMPA DEL INDIO;96;ZAPALLO;3;
PAMPA DEL INDIO;96;ZAPALLO;0;
PAMPA DEL INDIO;96;ZAPALLO;1;
PAMPA DEL INDIO;96;ZAPALLO;2;JULIO
PAMPA DEL INDIO;96;ZAPALLO;1;JULIO
PAMPA DEL INDIO;96;ZAPALLO;2;
PAMPA DEL INDIO;96;ZAPALLO;0,5;JULIO
PAMPA DEL INDIO;96;ZAPALLO;1;JUNIO
PAMPA DEL INDIO;96;ZAPALLO;2;
PAMPA DEL INDIO;96;ZAPALLO;2;
PAMPA DEL INDIO;96;ZAPALLO;2;JULIO
PAMPA DEL INDIO;96;ZAPALLO;2;JULIO
PAMPA DEL INDIO;96;ZAPALLO;1;
PAMPA DEL INDIO;95;ZAPALLO;2;AGOSTO
PAMPA DEL INDIO;95;ZAPALLO;1;JULIO
PAMPA DEL INDIO;95;ZAPALLO;1;AGOSTO
PAMPA DEL INDIO;95;ZAPALLO;1;
PAMPA DEL INDIO;95;ZAPALLO;2;JULIO
GENERAL J. DE SAN MARTIN;95;ZAPALLO;1;JULIO
PAMPA DEL INDIO;95;ZAPALLO;1,5;
PAMPA DEL INDIO;95;ZAPALLO;0,5;
PAMPA DEL INDIO;95;ZAPALLO;0,5;JULIO
PAMPA DEL INDIO;95;ZAPALLO;1;
PAMPA DEL INDIO;95;ZAPALLO;1;JULIO
PAMPA DEL INDIO;95;ZAPALLO;1;JULIO
PAMPA DEL INDIO;95;ZAPALLO;1;JULIO
PAMPA DEL INDIO;95;ZAPALLO;1;JULIO
PAMPA DEL INDIO;95;ZAPALLO;2;
GENERAL J. DE SAN MARTIN;95;ZAPALLO;0;
PAMPA DEL INDIO;95;ZAPALLO;1;
PAMPA DEL INDIO;96;ZAPALLO;2;JULIO
PAMPA DEL INDIO;96;ZAPALLO;3;JULIO
PAMPA DEL INDIO;96;ZAPALLO;2;
PAMPA DEL INDIO;96;ZAPALLO;3;JULIO
PAMPA DEL INDIO;96;ZAPALLO;0;
PAMPA DEL INDIO;96;ZAPALLO;3;
PAMPA DEL INDIO;96;ZAPALLO;1;
PAMPA DEL INDIO;96;ZAPALLO;2;
PAMPA DEL INDIO;96;ZAPALLO;2;
PAMPA DEL INDIO;96;ZAPALLO;3;
QUITILIPI;2;ZAPALLO;9;JUL/ENE
QUITILIPI;2;MANDIOCA;0,05;SEPTIEMBRE
QUITILIPI;2;ZAPALLO;2;SEPTIEMBRE
QUITILIPI;2;ZAPALLO;2;AGO
QUITILIPI;2;ZAPALLO;1;AGO
TRES ISLETAS;2;ZAPALLO;5;JULIO
QUITILIPI;2;ZAPALLO;1;JULIO
QUITILIPI;2;MANDIOCA;0,5;
QUITILIPI;2;ZAPALLO;3;JUL-AGO/ NOV-DIC
QUITILIPI;2;ZAPALLO;6;
QUITILIPI;37;ZAPALLO;0,5;
QUITILIPI;2;MANDIOCA;0,5;JUL
QUITILIPI;2;ZAPALLO;0,5;JUL
QUITILIPI;2;ZAPALLO;1;JUL/ENE
QUITILIPI;2;ZAPALLO;1;
QUITILIPI;0;MANDIOCA;0,25;
QUITILIPI;0;ZAPALLO;1;
QUITILIPI;2;MANDIOCA;0,25;AGOSTO 
QUITILIPI;2;ZAPALLO;0,25;JULIO
QUITILIPI;2;MANDIOCA;0,5;JULIO
QUITILIPI;2;ZAPALLO;0,5;JULIO
QUITILIPI;2;MANDIOCA;1,05;
QUITILIPI;2;ZAPALLO;1;
QUITILIPI;2;MANDIOCA;0,25;SEPTIEMBRE
QUITILIPI;2;ZAPALLO;1;JULIO
LAS GARCITAS;4;MANDIOCA;2;
LAS GARCITAS;4;ZAPALLO;2;
MACHAGAI;3;MANDIOCA;1,2;AGOSTO
MACHAGAI;3;ZAPALLO;1,2;AGOSTO
MACHAGAI;3;ZAPALLO;1;
MACHAGAI;3;MANDIOCA;1,4;
MACHAGAI;3;ZAPALLO;1,4;
MACHAGAI;3;MANDIOCA;1;SEPTIEMBRE
MACHAGAI;3;ZAPALLO;1;SEPTIEMBRE
QUITILIPI;3;MANDIOCA;1;
LAS GARCITAS;4;ZAPALLO;1;SEPTIEMBRE
LAS GARCITAS;4;MANDIOCA;0;
LAS GARCITAS;4;ZAPALLO;0;
MACHAGAI;3;ZAPALLO;12;
QUITILIPI;72;MANDIOCA;1;
QUITILIPI;72;ZAPALLO;1;
LAS GARCITAS;4;MANDIOCA;0,25;
LAS GARCITAS;4;MANDIOCA;1;
LAS GARCITAS;4;ZAPALLO;0;
LAS GARCITAS;4;MANDIOCA;1;JUL
LAS GARCITAS;4;ZAPALLO;0,5;JUL
LAS GARCITAS;4;MANDIOCA;0,5;AGOSTO
LAS GARCITAS;4;ZAPALLO;0,5;ENERO
LAS GARCITAS;4;ZAPALLO;0,5;AGO
LAS GARCITAS;4;MANDIOCA;0,5;JULIO_AGOSTO
LAS GARCITAS;4;ZAPALLO;0,5;JULIOAGOSTO
LAS GARCITAS;4;ZAPALLO;0;AGO
LAS GARCITAS;4;ZAPALLO;0,5;SEPT-FEBRERO
LAS GARCITAS;4;MANDIOCA;0,5;
LAS GARCITAS;4;ZAPALLO;0,5;JULIO- AGOSTO
MACHAGAI;5;MANDIOCA;1;
MACHAGAI;5;ZAPALLO;0,5;
QUITILIPI;5;MANDIOCA;0,5;
QUITILIPI;5;ZAPALLO;0,5;
MACHAGAI;5;MANDIOCA;1,5;
QUITILIPI;5;ZAPALLO;0;
MACHAGAI;5;ZAPALLO;1;
VILLA BERTHET;5;ZAPALLO;0,5;
MACHAGAI;5;ZAPALLO;2;
MACHAGAI;5;ZAPALLO;0;
MACHAGAI;5;MANDIOCA;0,25;
MACHAGAI;5;ZAPALLO;0,25;
MACHAGAI;5;ZAPALLO;1;
MACHAGAI;5;MANDIOCA;0;
MACHAGAI;5;ZAPALLO;0;
MACHAGAI;5;MANDIOCA;0,5;Julio
MACHAGAI;5;ZAPALLO;0,5;Junio/Agosto
MACHAGAI;5;MANDIOCA;1;
VILLA BERTHET;5;MANDIOCA;0,5;
VILLA BERTHET;5;ZAPALLO;0,5;
MACHAGAI;5;MANDIOCA;1;
MACHAGAI;5;MANDIOCA;1;
MACHAGAI;5;MANDIOCA;0;
MACHAGAI;5;ZAPALLO;0;
QUITILIPI;5;ZAPALLO;0,3;
COLONIA BENITEZ;6;BATATA;0;AGOSTO
COLONIA BENITEZ;6;ZAPALLO;0;AGOSTO
MARGARITA BELEN;6;BATATA;1;
MARGARITA BELEN;6;MANDIOCA;3;
MARGARITA BELEN;6;ZAPALLO;1;
LAS PALMAS;8;MANDIOCA;0,5;oct/abr
LAS PALMAS;8;ZAPALLO;0,5;ago-dic
LAS PALMAS;8;MANDIOCA;0,25;ago/sep
LAS PALMAS;8;ZAPALLO;0,25;
LAS PALMAS;8;MANDIOCA;0,25;sep
LAS PALMAS;8;ZAPALLO;0,5;sep
LAS PALMAS;8;MANDIOCA;1;ago
LAS PALMAS;8;MANDIOCA;1;ago
LAS PALMAS;8;MANDIOCA;1;agosto
LAS PALMAS;8;MANDIOCA;1;agosto
LAS PALMAS;8;ZAPALLO;1;agosto
LAS PALMAS;8;ZAPALLO;1;agosto
LAS PALMAS;8;ZAPALLO;1;ago
LAS PALMAS;8;ZAPALLO;1;ago
LA LEONESA;8;MANDIOCA;1;agosto
LA LEONESA;8;ZAPALLO;1;ago
LA LEONESA;8;MANDIOCA;1;ago
LA LEONESA;8;MANDIOCA;0,5;ago
LA LEONESA;8;ZAPALLO;6,5;ago
LA LEONESA;8;MANDIOCA;0,5;ago
LA LEONESA;8;ZAPALLO;0,5;ago
LAS PALMAS;8;MANDIOCA;0,25;SEPTIEMBRE
LAS PALMAS;8;ZAPALLO;0,25;SEPTIEMBRE
ISLA DEL CERRITO;8;ZAPALLO;3;ago
LA LEONESA;8;MANDIOCA;1;
LA LEONESA;8;ZAPALLO;1;
LA LEONESA;8;MANDIOCA;1;ago
LA LEONESA;8;ZAPALLO;1,5;ago
LAS PALMAS;8;MANDIOCA;0,75;agosto/septiembre
LAS PALMAS;8;ZAPALLO;0,25;ago/sep
LA LEONESA;8;MANDIOCA;1;
LA LEONESA;8;MANDIOCA;0,25;ago
LA LEONESA;8;ZAPALLO;0,25;sep
LA LEONESA;8;MANDIOCA;0,25;ago
LA LEONESA;8;ZAPALLO;1,25;ago
LA LEONESA;8;MANDIOCA;0,25;ago
LA LEONESA;8;ZAPALLO;0,25;ago
LA LEONESA;8;MANDIOCA;0,5;ago
LA LEONESA;8;ZAPALLO;0,5;ago
LA LEONESA;8;MANDIOCA;1;ago
LA LEONESA;8;ZAPALLO;0,25;ago
LA LEONESA;8;MANDIOCA;1;ago
LAS PALMAS;8;MANDIOCA;1;ago
LA LEONESA;8;MANDIOCA;0,5;ago
LA LEONESA;8;ZAPALLO;0,5;ago
LA EDUVIGIS;22;ZAPALLO;2;Agosto
LA EDUVIGIS;22;ZAPALLO;2;Agosto
LA EDUVIGIS;22;ZAPALLO;1;ago
LA EDUVIGIS;22;ZAPALLO;1;ago
GENERAL VEDIA;9;MANDIOCA;0,5;
GENERAL VEDIA;9;ZAPALLO;0,5;
LA LEONESA;9;MANDIOCA;2;
LA LEONESA;9;ZAPALLO;2;
LA LEONESA;9;MANDIOCA;1;
LA LEONESA;9;ZAPALLO;1;
LA LEONESA;9;ZAPALLO;0,25;
LA LEONESA;9;MANDIOCA;0,5;
LA LEONESA;9;ZAPALLO;0,5;
LA LEONESA;8;MANDIOCA;1;ago
LA LEONESA;8;ZAPALLO;0,5;ago
LA LEONESA;9;MANDIOCA;0,5;
LA LEONESA;9;ZAPALLO;0,5;
LA LEONESA;9;MANDIOCA;0,5;AGOST./SEP.
LA LEONESA;9;ZAPALLO;0,5;AGOST./SEPT.
LA LEONESA;9;ZAPALLO;0,5;AGOST./SEP.
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;JUN-AGO
PCIA. DE LA PLAZA;10;ZAPALLO;0,5;JUN-AGO
PCIA. DE LA PLAZA;10;MANDIOCA;1;SEP
PCIA. DE LA PLAZA;10;ZAPALLO;1;FEB
PCIA. DE LA PLAZA;10;MANDIOCA;3;SEP
PCIA. DE LA PLAZA;10;ZAPALLO;1;SEP
FONTANA;10;MANDIOCA;0,5;
FONTANA;10;ZAPALLO;0,5;
PCIA. DE LA PLAZA;10;MANDIOCA;1;
PCIA. DE LA PLAZA;10;ZAPALLO;1;
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;NOV
PCIA. DE LA PLAZA;10;ZAPALLO;0,5;NOV
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;FEB
PCIA. DE LA PLAZA;10;ZAPALLO;0,5;FEB
PCIA. DE LA PLAZA;10;ZAPALLO;2;SEP
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;FEB-MAR
PCIA. DE LA PLAZA;10;ZAPALLO;0,25;JUN-AGO
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;JUN-AGO
PCIA. DE LA PLAZA;10;ZAPALLO;0,5;JUN-AGO
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;FEB
PCIA. DE LA PLAZA;10;ZAPALLO;2;JUN
PCIA. DE LA PLAZA;10;MANDIOCA;3;AGO
PCIA. DE LA PLAZA;10;ZAPALLO;3;AGO
PCIA. DE LA PLAZA;10;MANDIOCA;1,5;
PCIA. DE LA PLAZA;10;ZAPALLO;2,5;
PCIA. DE LA PLAZA;10;ZAPALLO;2;SEP
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;OCT
PCIA. DE LA PLAZA;10;ZAPALLO;0,25;JUN-AGO
PCIA. DE LA PLAZA;10;MANDIOCA;0,5;JUN-AGO
PCIA. DE LA PLAZA;10;ZAPALLO;0,5;FEB-MAR
PCIA. DE LA PLAZA;10;MANDIOCA;1;JUL
PCIA. DE LA PLAZA;10;ZAPALLO;7;SEP
VILLA RIO BERMEJITO;11;ZAPALLO;84;
VILLA RIO BERMEJITO;11;ZAPALLO;3;
VILLA RIO BERMEJITO;11;ZAPALLO;2;AGOSTO
VILLA RIO BERMEJITO;11;MANDIOCA;0;
VILLA RIO BERMEJITO;11;ZAPALLO;0;
VILLA RIO BERMEJITO;11;MANDIOCA;0,5;SEPT
VILLA RIO BERMEJITO;11;ZAPALLO;1;AGOSTO
VILLA RIO BERMEJITO;11;MANDIOCA;2;SEPTIEMBRE
VILLA RIO BERMEJITO;11;ZAPALLO;4;AGOSTO
JUAN JOSE CASTELLI;58;ZAPALLO;0,5;
VILLA RIO BERMEJITO;11;MANDIOCA;0,5;SEPTIEMBRE 
VILLA RIO BERMEJITO;11;ZAPALLO;1;SEPTIEMBRE
VILLA RIO BERMEJITO;11;ZAPALLO;1;
PAMPA DEL INDIO;11;ZAPALLO;2;JULIO
PAMPA DEL INDIO;11;ZAPALLO;0,5;JULIO-AGOSTO
VILLA RIO BERMEJITO;11;MANDIOCA;0,5;
VILLA RIO BERMEJITO;11;ZAPALLO;1,5;
VILLA RIO BERMEJITO;58;ZAPALLO;1;AGOS.-MARZ
PAMPA DEL INDIO;11;MANDIOCA;0,5;SEPTIEMBRE
PAMPA DEL INDIO;11;ZAPALLO;1;AGOSTO
VILLA RIO BERMEJITO;11;MANDIOCA;0,5;SEPTIEMBRE
VILLA RIO BERMEJITO;11;ZAPALLO;0,5;SEPTIEMBRE
VILLA RIO BERMEJITO;11;MANDIOCA;0,5;
VILLA RIO BERMEJITO;11;ZAPALLO;1;
TRES ISLETAS;12;MANDIOCA;1;Noviembre 
TRES ISLETAS;12;ZAPALLO;1;Noviembre
TRES ISLETAS;12;ZAPALLO;0,5;FEBRERO 
TRES ISLETAS;12;MANDIOCA;50;noviembre 
TRES ISLETAS;12;ZAPALLO;2;Febrero
TRES ISLETAS;12;ZAPALLO;1;AGOSTO 
TRES ISLETAS;37;MANDIOCA;0,5;
TRES ISLETAS;37;ZAPALLO;1;
TRES ISLETAS;12;ZAPALLO;2;Febrero
TRES ISLETAS;12;ZAPALLO;1;AGOSTO 
TRES ISLETAS;12;ZAPALLO;30;SEPT
TRES ISLETAS;12;ZAPALLO;2;Agosto
TRES ISLETAS;12;ZAPALLO;1;Enero
TRES ISLETAS;12;ZAPALLO;1;
TRES ISLETAS;12;MANDIOCA;20;AGOSTO
TRES ISLETAS;12;ZAPALLO;20;AGOSTO
TRES ISLETAS;12;MANDIOCA;0,5;
TRES ISLETAS;12;ZAPALLO;0,2;
TRES ISLETAS;12;ZAPALLO;3;
TRES ISLETAS;12;ZAPALLO;0;Febrero
TRES ISLETAS;12;ZAPALLO;1;
TRES ISLETAS;12;MANDIOCA;0,25;AGOSTO 
TRES ISLETAS;12;ZAPALLO;0,25;AGOSTO 
TRES ISLETAS;12;MANDIOCA;2;AGOSTO 
TRES ISLETAS;12;MANDIOCA;0,2;JULIO 
TRES ISLETAS;12;ZAPALLO;0,2;FEBRERO 
TRES ISLETAS;12;ZAPALLO;1;agosto
TRES ISLETAS;12;ZAPALLO;10;JULIO
TRES ISLETAS;12;ZAPALLO;1;Agosto
MACHAGAI;13;MANDIOCA;0,5;
MACHAGAI;13;ZAPALLO;0,5;Junio-Agosto
MACHAGAI;13;ZAPALLO;2;Junio Agosto
MACHAGAI;13;ZAPALLO;0,5;Jul/Ago
MACHAGAI;13;ZAPALLO;3;Agosto
MACHAGAI;13;MANDIOCA;0;
MACHAGAI;13;ZAPALLO;2;Agosto
MACHAGAI;13;MANDIOCA;5;
MACHAGAI;13;ZAPALLO;3;
MACHAGAI;13;MANDIOCA;0;
MACHAGAI;13;ZAPALLO;0;
MACHAGAI;13;MANDIOCA;0,25;
MACHAGAI;13;ZAPALLO;0,25;
MACHAGAI;13;MANDIOCA;0;Mandioca
MACHAGAI;13;ZAPALLO;0;Agosto
MACHAGAI;13;MANDIOCA;0,5;
MACHAGAI;13;MANDIOCA;0;
MACHAGAI;13;ZAPALLO;0;
MACHAGAI;13;ZAPALLO;0;
MACHAGAI;13;ZAPALLO;0,5;
MACHAGAI;13;MANDIOCA;0;
MACHAGAI;13;ZAPALLO;0;
MACHAGAI;13;ZAPALLO;3;Agosto
MACHAGAI;13;ZAPALLO;0,5;Jul/Ago
MACHAGAI;13;ZAPALLO;0,5;
MACHAGAI;13;ZAPALLO;0,5;Jul/Ago
MACHAGAI;13;ZAPALLO;0,25;Jul/Ago
MACHAGAI;13;MANDIOCA;0,25;
MACHAGAI;13;ZAPALLO;0,25;
CAMPO LARGO;14;MANDIOCA;1;ENE
CAMPO LARGO;14;ZAPALLO;0,5;AGO
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;MANDIOCA;0,5;AGO
CAMPO LARGO;14;ZAPALLO;1;AGO
CAMPO LARGO;14;MANDIOCA;0,5;ANUAL
CAMPO LARGO;14;ZAPALLO;2;ENE
CONCEPCION DEL BERMEJO;15;ZAPALLO;10;
CONCEPCION DEL BERMEJO;15;ZAPALLO;0,25;
CONCEPCION DEL BERMEJO;15;ZAPALLO;0,5;oct
CONCEPCION DEL BERMEJO;15;ZAPALLO;3;dic
CONCEPCION DEL BERMEJO;15;ZAPALLO;1,5;
CONCEPCION DEL BERMEJO;15;ZAPALLO;2,5;dic
CONCEPCION DEL BERMEJO;15;ZAPALLO;2,5;dic
CONCEPCION DEL BERMEJO;15;ZAPALLO;1;dic
PAMPA DEL INFIERNO;16;ZAPALLO;1;noviembre
PAMPA DEL INFIERNO;16;ZAPALLO;0;
PAMPA DEL INFIERNO;16;ZAPALLO;2,5;julio
PAMPA DEL INFIERNO;16;ZAPALLO;4;noviembre 
NAPENAY;17;ZAPALLO;0,5;OCTUBRE 
NAPENAY;17;ZAPALLO;0,5;OCTUBRE 
NAPENAY;17;ZAPALLO;0,5;OCTUBRE 
NAPENAY;17;ZAPALLO;0,5;OCTUBRE 
NAPENAY;17;ZAPALLO;0;OCTUBRE 
NAPENAY;17;ZAPALLO;0,2;OCTUBRE 
NAPENAY;17;BATATA;2;
NAPENAY;17;MANDIOCA;0,5;
NAPENAY;17;ZAPALLO;0,5;
NAPENAY;17;ZAPALLO;0,5;OCTUBRE 
